ID,group,item,spelling.learned,reduction.type,pronunciation,button.pressedd,correct,RT
CV06,Canonical_Reduced,bencil,,,Nonwords,4,1,411
CV06,Canonical_Reduced,briest,,,Nonwords,4,1,686
CV06,Canonical_Reduced,cabimet,,,Nonwords,4,1,801
CV06,Canonical_Reduced,cassier,,,Nonwords,4,1,688
CV06,Canonical_Reduced,crame,,,Nonwords,4,1,741
CV06,Canonical_Reduced,dansher,,,Nonwords,4,1,460
CV06,Canonical_Reduced,feshtival,,,Nonwords,4,1,748
CV06,Canonical_Reduced,fiss,,,Nonwords,4,1,658
CV06,Canonical_Reduced,glash,,,Nonwords,4,1,234
CV06,Canonical_Reduced,grabe,,,Nonwords,4,1,754
CV06,Canonical_Reduced,han,,,Nonwords,4,1,778
CV06,Canonical_Reduced,herpivore,,,Nonwords,4,1,854
CV06,Canonical_Reduced,nechanic,,,Nonwords,4,1,680
CV06,Canonical_Reduced,nushroom,,,Nonwords,4,1,771
CV06,Canonical_Reduced,palashe,,,Nonwords,4,1,916
CV06,Canonical_Reduced,pank,,,Nonwords,4,1,621
CV06,Canonical_Reduced,parrel,,,Nonwords,4,1,384
CV06,Canonical_Reduced,prain,,,Nonwords,4,1,3136
CV06,Canonical_Reduced,reshtaurant,,,Nonwords,4,1,939
CV06,Canonical_Reduced,ruppish,,,Nonwords,4,1,1044
CV06,Canonical_Reduced,selter,,,Nonwords,4,1,731
CV06,Canonical_Reduced,shke,,,Nonwords,4,1,566
CV06,Canonical_Reduced,sirt,,,Nonwords,4,1,579
CV06,Canonical_Reduced,smail,,,Nonwords,4,1,723
CV06,Canonical_Reduced,spoom,,,Nonwords,4,1,879
CV06,Canonical_Reduced,sunnit,,,Nonwords,4,1,644
CV06,Canonical_Reduced,teemager,,,Nonwords,4,1,663
CV06,Canonical_Reduced,vegetaple,,,Nonwords,4,1,738
CV06,Canonical_Reduced,wimdow,,,Nonwords,4,1,494
CV06,Canonical_Reduced,apron,,,Familiar words,1,1,627
CV06,Canonical_Reduced,balloon,,,Familiar words,1,1,751
CV06,Canonical_Reduced,bank,,,Familiar words,1,1,564
CV06,Canonical_Reduced,barrel,,,Familiar words,1,1,667
CV06,Canonical_Reduced,basketball,,,Familiar words,1,1,1065
CV06,Canonical_Reduced,brain,,,Familiar words,1,1,490
CV06,Canonical_Reduced,cabinet,,,Familiar words,1,1,671
CV06,Canonical_Reduced,cashier,,,Familiar words,1,1,811
CV06,Canonical_Reduced,crane,,,Familiar words,1,1,623
CV06,Canonical_Reduced,dancer,,,Familiar words,1,1,708
CV06,Canonical_Reduced,festival,,,Familiar words,1,1,564
CV06,Canonical_Reduced,fish,,,Familiar words,1,1,648
CV06,Canonical_Reduced,glass,,,Familiar words,1,1,663
CV06,Canonical_Reduced,grape,,,Familiar words,1,1,679
CV06,Canonical_Reduced,ham,,,Familiar words,4,0,669
CV06,Canonical_Reduced,herbivore,,,Familiar words,1,1,612
CV06,Canonical_Reduced,mechanic,,,Familiar words,1,1,722
CV06,Canonical_Reduced,mushroom,,,Familiar words,1,1,923
CV06,Canonical_Reduced,palace,,,Familiar words,1,1,511
CV06,Canonical_Reduced,pencil,,,Familiar words,1,1,652
CV06,Canonical_Reduced,priest,,,Familiar words,1,1,730
CV06,Canonical_Reduced,restaurant,,,Familiar words,1,1,697
CV06,Canonical_Reduced,rubbish,,,Familiar words,1,1,854
CV06,Canonical_Reduced,shelter,,,Familiar words,1,1,625
CV06,Canonical_Reduced,shirt,,,Familiar words,1,1,752
CV06,Canonical_Reduced,sil,,,Familiar words,1,1,782
CV06,Canonical_Reduced,ske,,,Familiar words,1,1,868
CV06,Canonical_Reduced,spoon,,,Familiar words,1,1,1107
CV06,Canonical_Reduced,summit,,,Familiar words,1,1,1097
CV06,Canonical_Reduced,teeger,,,Familiar words,1,1,594
CV06,Canonical_Reduced,vegetable,,,Familiar words,1,1,1464
CV06,Canonical_Reduced,window,,,Familiar words,1,1,780
CV07,Canonical_Reduced,bliddus,reduced,flap,"New words, trained pronunciation",1,1,1041
CV07,Canonical_Reduced,bredenno,canonical,nasal,"New words, trained pronunciation",1,1,1038
CV07,Canonical_Reduced,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,676
CV07,Canonical_Reduced,byddo,canonical,flap,"New words, trained pronunciation",1,1,988
CV07,Canonical_Reduced,cluddee,reduced,flap,"New words, trained pronunciation",1,1,960
CV07,Canonical_Reduced,credenner,reduced,nasal,"New words, trained pronunciation",1,1,1174
CV07,Canonical_Reduced,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,1003
CV07,Canonical_Reduced,fluddow,reduced,flap,"New words, trained pronunciation",1,1,1082
CV07,Canonical_Reduced,gleanny,canonical,nasal,"New words, trained pronunciation",1,1,868
CV07,Canonical_Reduced,glunner,reduced,nasal,"New words, trained pronunciation",1,1,853
CV07,Canonical_Reduced,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,1159
CV07,Canonical_Reduced,piddery,canonical,flap,"New words, trained pronunciation",1,1,856
CV07,Canonical_Reduced,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,995
CV07,Canonical_Reduced,prounner,reduced,nasal,"New words, trained pronunciation",1,1,601
CV07,Canonical_Reduced,ruddow,canonical,flap,"New words, trained pronunciation",1,1,501
CV07,Canonical_Reduced,sceaneddy,canonical,flap,"New words, trained pronunciation",1,1,990
CV07,Canonical_Reduced,senno,canonical,nasal,"New words, trained pronunciation",1,1,828
CV07,Canonical_Reduced,sleddow,canonical,flap,"New words, trained pronunciation",1,1,808
CV07,Canonical_Reduced,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,1192
CV07,Canonical_Reduced,smounnus,canonical,nasal,"New words, trained pronunciation",1,1,1199
CV07,Canonical_Reduced,sounnerby,canonical,nasal,"New words, trained pronunciation",1,1,967
CV07,Canonical_Reduced,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,1206
CV07,Canonical_Reduced,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,873
CV07,Canonical_Reduced,suspinnus,canonical,nasal,"New words, trained pronunciation",1,1,1316
CV07,Canonical_Reduced,trecoddus,canonical,flap,"New words, trained pronunciation",1,1,737
CV07,Canonical_Reduced,treddemus,canonical,flap,"New words, trained pronunciation",1,1,809
CV07,Canonical_Reduced,trenner,canonical,nasal,"New words, trained pronunciation",1,1,684
CV07,Canonical_Reduced,troddy,canonical,flap,"New words, trained pronunciation",1,1,828
CV07,Canonical_Reduced,trounny,reduced,nasal,"New words, trained pronunciation",1,1,1226
CV07,Canonical_Reduced,veddetus,reduced,flap,"New words, trained pronunciation",1,1,794
CV07,Canonical_Reduced,vinnimal,canonical,nasal,"New words, trained pronunciation",1,1,1030
CV07,Canonical_Reduced,vouddy,reduced,flap,"New words, trained pronunciation",1,1,1217
CV07,Canonical_Reduced,blittus,reduced,flap,"New words, canonical pronunciation",4,1,903
CV07,Canonical_Reduced,bredento,canonical,nasal,"New words, canonical pronunciation",4,1,1124
CV07,Canonical_Reduced,buntow,reduced,nasal,"New words, canonical pronunciation",4,1,685
CV07,Canonical_Reduced,bytto,canonical,flap,"New words, canonical pronunciation",4,1,1536
CV07,Canonical_Reduced,cluttee,reduced,flap,"New words, canonical pronunciation",4,1,1142
CV07,Canonical_Reduced,credenter,reduced,nasal,"New words, canonical pronunciation",1,0,1253
CV07,Canonical_Reduced,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,803
CV07,Canonical_Reduced,fluttow,reduced,flap,"New words, canonical pronunciation",4,1,902
CV07,Canonical_Reduced,gleanty,canonical,nasal,"New words, canonical pronunciation",4,1,671
CV07,Canonical_Reduced,glunter,reduced,nasal,"New words, canonical pronunciation",1,0,1453
CV07,Canonical_Reduced,lucrunty,reduced,nasal,"New words, canonical pronunciation",4,1,1243
CV07,Canonical_Reduced,pittery,canonical,flap,"New words, canonical pronunciation",4,1,697
CV07,Canonical_Reduced,pribetty,reduced,flap,"New words, canonical pronunciation",4,1,1205
CV07,Canonical_Reduced,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,769
CV07,Canonical_Reduced,ruttow,canonical,flap,"New words, canonical pronunciation",4,1,980
CV07,Canonical_Reduced,sceanetty,canonical,flap,"New words, canonical pronunciation",1,0,938
CV07,Canonical_Reduced,sento,canonical,nasal,"New words, canonical pronunciation",4,1,1213
CV07,Canonical_Reduced,slettow,canonical,flap,"New words, canonical pronunciation",4,1,868
CV07,Canonical_Reduced,slyttenee,reduced,flap,"New words, canonical pronunciation",1,0,809
CV07,Canonical_Reduced,smountus,canonical,nasal,"New words, canonical pronunciation",1,0,1254
CV07,Canonical_Reduced,sounterby,canonical,nasal,"New words, canonical pronunciation",4,1,898
CV07,Canonical_Reduced,spearottus,reduced,flap,"New words, canonical pronunciation",4,1,1518
CV07,Canonical_Reduced,spentogy,reduced,nasal,"New words, canonical pronunciation",4,1,1489
CV07,Canonical_Reduced,suspintus,canonical,nasal,"New words, canonical pronunciation",1,0,1250
CV07,Canonical_Reduced,trecottus,canonical,flap,"New words, canonical pronunciation",1,0,1147
CV07,Canonical_Reduced,trenter,canonical,nasal,"New words, canonical pronunciation",4,1,1167
CV07,Canonical_Reduced,trettemus,canonical,flap,"New words, canonical pronunciation",4,1,918
CV07,Canonical_Reduced,trotty,canonical,flap,"New words, canonical pronunciation",1,0,775
CV07,Canonical_Reduced,trounty,reduced,nasal,"New words, canonical pronunciation",4,1,1462
CV07,Canonical_Reduced,vettetus,reduced,flap,"New words, canonical pronunciation",4,1,1172
CV07,Canonical_Reduced,vintimal,canonical,nasal,"New words, canonical pronunciation",4,1,820
CV07,Canonical_Reduced,voutty,reduced,flap,"New words, canonical pronunciation",4,1,811
CV07,Canonical_Reduced,abron,,,Nonwords,4,1,738
CV07,Canonical_Reduced,balloom,,,Nonwords,4,1,862
CV07,Canonical_Reduced,bashketball,,,Nonwords,4,1,1084
CV07,Canonical_Reduced,bencil,,,Nonwords,4,1,449
CV07,Canonical_Reduced,briest,,,Nonwords,4,1,685
CV07,Canonical_Reduced,cabimet,,,Nonwords,4,1,657
CV07,Canonical_Reduced,cassier,,,Nonwords,4,1,761
CV07,Canonical_Reduced,crame,,,Nonwords,1,0,558
CV07,Canonical_Reduced,dansher,,,Nonwords,4,1,513
CV07,Canonical_Reduced,feshtival,,,Nonwords,4,1,891
CV07,Canonical_Reduced,fiss,,,Nonwords,4,1,1182
CV07,Canonical_Reduced,glash,,,Nonwords,4,1,712
CV07,Canonical_Reduced,grabe,,,Nonwords,4,1,709
CV07,Canonical_Reduced,han,,,Nonwords,4,1,779
CV07,Canonical_Reduced,herpivore,,,Nonwords,4,1,961
CV07,Canonical_Reduced,nechanic,,,Nonwords,4,1,856
CV07,Canonical_Reduced,nushroom,,,Nonwords,4,1,709
CV07,Canonical_Reduced,palashe,,,Nonwords,4,1,742
CV07,Canonical_Reduced,pank,,,Nonwords,4,1,885
CV07,Canonical_Reduced,parrel,,,Nonwords,4,1,1085
CV07,Canonical_Reduced,prain,,,Nonwords,4,1,3043
CV07,Canonical_Reduced,reshtaurant,,,Nonwords,4,1,1262
CV07,Canonical_Reduced,ruppish,,,Nonwords,4,1,859
CV07,Canonical_Reduced,selter,,,Nonwords,4,1,1126
CV07,Canonical_Reduced,shke,,,Nonwords,4,1,553
CV07,Canonical_Reduced,sirt,,,Nonwords,4,1,599
CV07,Canonical_Reduced,smail,,,Nonwords,4,1,836
CV07,Canonical_Reduced,spoom,,,Nonwords,4,1,1146
CV07,Canonical_Reduced,sunnit,,,Nonwords,4,1,956
CV07,Canonical_Reduced,teemager,,,Nonwords,4,1,834
CV07,Canonical_Reduced,vegetaple,,,Nonwords,4,1,816
CV07,Canonical_Reduced,wimdow,,,Nonwords,4,1,690
CV07,Canonical_Reduced,apron,,,Familiar words,4,0,1528
CV07,Canonical_Reduced,balloon,,,Familiar words,1,1,989
CV07,Canonical_Reduced,bank,,,Familiar words,1,1,829
CV07,Canonical_Reduced,barrel,,,Familiar words,1,1,951
CV07,Canonical_Reduced,basketball,,,Familiar words,1,1,2061
CV07,Canonical_Reduced,brain,,,Familiar words,1,1,771
CV07,Canonical_Reduced,cabinet,,,Familiar words,1,1,819
CV07,Canonical_Reduced,cashier,,,Familiar words,1,1,631
CV07,Canonical_Reduced,crane,,,Familiar words,1,1,836
CV07,Canonical_Reduced,dancer,,,Familiar words,1,1,1358
CV07,Canonical_Reduced,festival,,,Familiar words,1,1,672
CV07,Canonical_Reduced,fish,,,Familiar words,1,1,995
CV07,Canonical_Reduced,glass,,,Familiar words,1,1,809
CV07,Canonical_Reduced,grape,,,Familiar words,1,1,684
CV07,Canonical_Reduced,ham,,,Familiar words,1,1,720
CV07,Canonical_Reduced,herbivore,,,Familiar words,1,1,987
CV07,Canonical_Reduced,mechanic,,,Familiar words,1,1,652
CV07,Canonical_Reduced,mushroom,,,Familiar words,1,1,881
CV07,Canonical_Reduced,palace,,,Familiar words,4,0,883
CV07,Canonical_Reduced,pencil,,,Familiar words,1,1,1319
CV07,Canonical_Reduced,priest,,,Familiar words,1,1,870
CV07,Canonical_Reduced,restaurant,,,Familiar words,1,1,844
CV07,Canonical_Reduced,rubbish,,,Familiar words,1,1,860
CV07,Canonical_Reduced,shelter,,,Familiar words,1,1,586
CV07,Canonical_Reduced,shirt,,,Familiar words,1,1,817
CV07,Canonical_Reduced,sil,,,Familiar words,1,1,718
CV07,Canonical_Reduced,ske,,,Familiar words,1,1,725
CV07,Canonical_Reduced,spoon,,,Familiar words,4,0,1431
CV07,Canonical_Reduced,summit,,,Familiar words,4,0,1769
CV07,Canonical_Reduced,teeger,,,Familiar words,1,1,1106
CV07,Canonical_Reduced,vegetable,,,Familiar words,1,1,1730
CV07,Canonical_Reduced,window,,,Familiar words,1,1,1264
CV08,Canonical_Reduced,bliddus,reduced,flap,"New words, trained pronunciation",1,1,473
CV08,Canonical_Reduced,bredenno,canonical,nasal,"New words, trained pronunciation",1,1,712
CV08,Canonical_Reduced,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,1254
CV08,Canonical_Reduced,byddo,canonical,flap,"New words, trained pronunciation",1,1,590
CV08,Canonical_Reduced,cluddee,reduced,flap,"New words, trained pronunciation",4,0,1670
CV08,Canonical_Reduced,credenner,reduced,nasal,"New words, trained pronunciation",1,1,689
CV08,Canonical_Reduced,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,876
CV08,Canonical_Reduced,fluddow,reduced,flap,"New words, trained pronunciation",1,1,643
CV08,Canonical_Reduced,gleanny,canonical,nasal,"New words, trained pronunciation",1,1,852
CV08,Canonical_Reduced,glunner,reduced,nasal,"New words, trained pronunciation",1,1,596
CV08,Canonical_Reduced,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,707
CV08,Canonical_Reduced,piddery,canonical,flap,"New words, trained pronunciation",1,1,525
CV08,Canonical_Reduced,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,579
CV08,Canonical_Reduced,prounner,reduced,nasal,"New words, trained pronunciation",1,1,672
CV08,Canonical_Reduced,ruddow,canonical,flap,"New words, trained pronunciation",1,1,582
CV08,Canonical_Reduced,sceaneddy,canonical,flap,"New words, trained pronunciation",1,1,1070
CV08,Canonical_Reduced,senno,canonical,nasal,"New words, trained pronunciation",1,1,741
CV08,Canonical_Reduced,sleddow,canonical,flap,"New words, trained pronunciation",1,1,760
CV08,Canonical_Reduced,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,808
CV08,Canonical_Reduced,smounnus,canonical,nasal,"New words, trained pronunciation",1,1,1218
CV08,Canonical_Reduced,sounnerby,canonical,nasal,"New words, trained pronunciation",1,1,858
CV08,Canonical_Reduced,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,725
CV08,Canonical_Reduced,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,785
CV08,Canonical_Reduced,suspinnus,canonical,nasal,"New words, trained pronunciation",1,1,878
CV08,Canonical_Reduced,trecoddus,canonical,flap,"New words, trained pronunciation",1,1,681
CV08,Canonical_Reduced,treddemus,canonical,flap,"New words, trained pronunciation",1,1,559
CV08,Canonical_Reduced,trenner,canonical,nasal,"New words, trained pronunciation",1,1,504
CV08,Canonical_Reduced,troddy,canonical,flap,"New words, trained pronunciation",1,1,594
CV08,Canonical_Reduced,trounny,reduced,nasal,"New words, trained pronunciation",1,1,614
CV08,Canonical_Reduced,veddetus,reduced,flap,"New words, trained pronunciation",1,1,588
CV08,Canonical_Reduced,vinnimal,canonical,nasal,"New words, trained pronunciation",1,1,694
CV08,Canonical_Reduced,vouddy,reduced,flap,"New words, trained pronunciation",1,1,615
CV08,Canonical_Reduced,blittus,reduced,flap,"New words, canonical pronunciation",1,0,775
CV08,Canonical_Reduced,bredento,canonical,nasal,"New words, canonical pronunciation",4,1,686
CV08,Canonical_Reduced,buntow,reduced,nasal,"New words, canonical pronunciation",4,1,739
CV08,Canonical_Reduced,bytto,canonical,flap,"New words, canonical pronunciation",1,0,729
CV08,Canonical_Reduced,cluttee,reduced,flap,"New words, canonical pronunciation",1,0,841
CV08,Canonical_Reduced,credenter,reduced,nasal,"New words, canonical pronunciation",1,0,910
CV08,Canonical_Reduced,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,713
CV08,Canonical_Reduced,fluttow,reduced,flap,"New words, canonical pronunciation",4,1,718
CV08,Canonical_Reduced,gleanty,canonical,nasal,"New words, canonical pronunciation",1,0,683
CV08,Canonical_Reduced,glunter,reduced,nasal,"New words, canonical pronunciation",1,0,836
CV08,Canonical_Reduced,lucrunty,reduced,nasal,"New words, canonical pronunciation",4,1,758
CV08,Canonical_Reduced,pittery,canonical,flap,"New words, canonical pronunciation",1,0,904
CV08,Canonical_Reduced,pribetty,reduced,flap,"New words, canonical pronunciation",1,0,635
CV08,Canonical_Reduced,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,813
CV08,Canonical_Reduced,ruttow,canonical,flap,"New words, canonical pronunciation",4,1,644
CV08,Canonical_Reduced,sceanetty,canonical,flap,"New words, canonical pronunciation",1,0,836
CV08,Canonical_Reduced,sento,canonical,nasal,"New words, canonical pronunciation",4,1,1448
CV08,Canonical_Reduced,slettow,canonical,flap,"New words, canonical pronunciation",4,1,1867
CV08,Canonical_Reduced,slyttenee,reduced,flap,"New words, canonical pronunciation",4,1,969
CV08,Canonical_Reduced,smountus,canonical,nasal,"New words, canonical pronunciation",4,1,646
CV08,Canonical_Reduced,sounterby,canonical,nasal,"New words, canonical pronunciation",4,1,2035
CV08,Canonical_Reduced,spearottus,reduced,flap,"New words, canonical pronunciation",4,1,1038
CV08,Canonical_Reduced,spentogy,reduced,nasal,"New words, canonical pronunciation",4,1,943
CV08,Canonical_Reduced,suspintus,canonical,nasal,"New words, canonical pronunciation",4,1,1133
CV08,Canonical_Reduced,trecottus,canonical,flap,"New words, canonical pronunciation",1,0,880
CV08,Canonical_Reduced,trenter,canonical,nasal,"New words, canonical pronunciation",1,0,526
CV08,Canonical_Reduced,trettemus,canonical,flap,"New words, canonical pronunciation",1,0,711
CV08,Canonical_Reduced,trotty,canonical,flap,"New words, canonical pronunciation",1,0,534
CV08,Canonical_Reduced,trounty,reduced,nasal,"New words, canonical pronunciation",1,0,1097
CV08,Canonical_Reduced,vettetus,reduced,flap,"New words, canonical pronunciation",4,1,1082
CV08,Canonical_Reduced,vintimal,canonical,nasal,"New words, canonical pronunciation",4,1,809
CV08,Canonical_Reduced,voutty,reduced,flap,"New words, canonical pronunciation",4,1,581
CV08,Canonical_Reduced,abron,,,Nonwords,4,1,828
CV08,Canonical_Reduced,balloom,,,Nonwords,4,1,607
CV08,Canonical_Reduced,bashketball,,,Nonwords,4,1,633
CV08,Canonical_Reduced,bencil,,,Nonwords,4,1,912
